ArticleID,Authors,Year,Study_design,Ecoregion,Spatial_Scale,Spatial_res_unit,Spatial_res,Continent_Ocean,Country_EEZ,Threat_metric,Threat_data,Threat,Quantity_threats,threat_precision,threat_database,Pop_metric,Pop_data,pop_database,tax_res,tax_scope,tax_kingdom,plant_group,animal_group
25716,Syxaiyakhamthor_etal,2019,Observational,Terrestrial,Local,km2,1,asia,Laos,survey,Quantitative,5.1:UseAnimals,1,level2,NA,survey,Quantitative,NA,species,species,animalia,na,mammal
25717,Szabo_etal,2009,Observational,Terrestrial,Sub-national,degrees,0.5,australasia,Australia,survey,Qualitative,5.1:UseAnimals,1,level2,NA,database;modelled,Qualitative ,BirdsAustraliaAtlas,class,class,animalia,na,bird
25724,Talukdar_etal,2020,Observational,Terrestrial,Local,m,30,asia,India,rs,Qualitative,1.4:DevUnspec;2.5:AgUncpec,2,level1,NA,protected_area;rs,Qualitative ,NA,kingdom,kingdom,plantae,forest;habitat,na
25726,Tamario_etal,2019,Observational,Freshwater,Sub-national,polygon,NA,europe,Sweden,database,Qualitative,7.2:WaterSystem,1,level2,SMHI,database,Qualitative ,SERS_SwedishElectrofishingRegister,species,species,animalia,na,Fish
25732,Tancell_etal,2016,Observational,Marine,National,polygon,na,southern ocean,South Georgia and the South Sandwich Islands,other,Qualitative,5.4:UseAquatic,1,level2,Various,rs,qualitative,NA,species,order,animalia,na,bird
25734,Tapia-Armijos_etal,2017,Observational,Terrestrial,Sub-national,m,100,south america,Ecuador,database,Quantitative,1.1:DevResid;1.2:DevComInd;1.3:DevRnR;2.1:AgNTC;2.3:AgLivestock;4.1:RoadRail;9.6:PollEnergy,7,cumulative,Various,protected_area,Qualitative ,NA,other,other,other,na,na
25737,Tarrant_etal,2013,Observational,Freshwater;Terrestrial,National,polygon,NA,africa,South Africa,survey,Quantitative,8.1:SDAlienInv,1,level2,NA,survey,Qualitative ,NA,order,order,animalia,na,amphibia
25740,Taylor_etal,2018,Observational,Freshwater,Sub-national,polygon,NA,north america,United States,database,Qualitative,7.2:WaterSystem,1,level2,GovernmentData,database;survey,Qualitative ,MARIS;BISON;GBIF,species,species,animalia,na,Fish
25745,Tello_etal,2020,Observational,Terrestrial,Sub-national,km2,100,europe,Spain,rs,Qualitative,1.1:DevResid;2.1:AgNTC;4.1:RoadRail;2.3:AgLivestock,4,level2,NA,rs,Qualitative ,NA,kingdom,kingdom,plantae,forest,na
25751,Thapa_etal,2017,Observational,Terrestrial,Local,km2,5,asia,Nepal,rs,Qualitative,2.1:AgNTC,1,level2,NA,protected_area;survey,Qualitative ,NA,species,class,animalia,na,mammal
25753,Thaxter_etal,2019,Observational,Terrestrial,Multi-national,km2,400,europe,United Kingdom;France;Spain;Morocco,modelled,Quantitative,3.3:Renew,1,level2,NA,modelled;rs,Quantitative,NA,species,species,animalia,na,bird
25754,Thellmann_etal,2018,Observational,Terrestrial,Local,m,30,asia,China,rs,Qualitative,2.1:AgNTC;2.3:AgLivestock;1.1:DevResid,3,level2,NA,pchba,Qualitative ,BiodiversityHotspot,other,other,other,na,na
25755,Theodorakis_etal,2017,Observational,Terrestrial,Local,polygon,NA,north america,United States,survey,Qualitative,9.2:PollIndMil;6.2:WarConflict,2,level2,NA,survey,Qualitative ,NA,species,species,animalia,na,reptile
25757,Thiault_etal,2020,Observational,Marine,Sub-national,m,50,south pacific,Australia,modelled,Quantitative,5.4:UseAquatic,1,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
25761,Thiebot_etal,2014,Observational,Marine,Multi-national,polygon,NA,indian ocean,Australia;South Africa;Madagascar;Mozambique,database,Qualitative,5.4:UseAquatic,1,level2,EEZ,rs;survey,Qualitative ,NA,species,species,animalia,na,bird
25766,Thonfeld_etal,2020,Observational,Freshwater,Sub-national,m,30,africa,"Tanzania, United Republic of",rs,Qualitative,2.1:AgNTC;2.2:AgWood;2.3:AgLivestock,3,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
25767,Thongmanivong_etal,2005,Observational,Terrestrial,Local,NA,NA,asia,Laos,rs,Qualitative,2.1:AgNTC;2.5:AgUncpec,2,level2,NA,rs,Qualitative ,NA,kingdom,kingdom,plantae,forest,na
25781,Tingley_etal,2019,Observational,Terrestrial,National,NA,NA,australasia,Australia,expert,Qualitative,2.5:AgUncpec;7.1:FireSystem;8.1:SDAlienInv,3,level2,NA,literature,Quantitative,NA,order,order,animalia,na,reptile
25784,To_etal,2017,Observational,Terrestrial,Multi-national,polygon,na,africa,Benin;Burkina Faso;Niger,rs,Qualitative,2.1:AgNTC,1,level2,na,protected_area;rs,qualitative,Biodiversity Hotspot,other,other,other,na,na
25796,Tolotti_etal,2015,Observational,Marine,Multi-national,degrees,degrees,south atlantic,Brazil,database,Qualitative,5.4:UseAquatic,1,level2,na,rs;survey,quantitative,NA,species,species,animalia,na,Fish
25798,Topp-Jorgensen_etal,2009,Observational,Terrestrial,Local,polygon,NA,africa,"Tanzania, United Republic of",literature,Qualitative,5.1:UseAnimals,1,level2,NA,protected_area;survey,Qualitative ,NA,class,class,animalia,na,mammal
25802,Tovar_etal,2012,Observational,Terrestrial,Local,NA,NA,south america,Peru,rs,Qualitative,2.5:AgUncpec;3.2:MinQuar;2.2:AgWood,3,level2,NA,rs;survey,Qualitative ,NA,phylum,phylum,plantae,tracheophyta,na
25803,Tracy_etal,2019,Observational,Terrestrial,Multi-national,km2,100,north america,United States;Mexico,database;modelled,Quantitative,4.1:RoadRail;5.1:UseAnimals,1,level2,JourneyNorth_2017,database;modelled,Quantitative,NA,species,species,animalia,na,invertebrates
25805,Trebilco_etal,2008,Observational,Marine,Sub-national,km2,50,south pacific,Macquarie Island,database,Qualitative,5.4:UseAquatic,1,level2,na,survey,quantitative,NA,species,species,animalia,na,bird
25806,Trebilco_etal,2011,Observational,Marine,Global,degrees,5,na,na,database;modelled,Quantitative,5.4:UseAquatic;11.1:CC_Habitat,2,level2,Various,literature,Quantitative,NA,order,order,animalia,na,Fish
25808,Treves_etal,2006,Observational,Terrestrial,Multi-national,polygon,NA,africa,Uganda;Rwanda,expert,Qualitative,8.4:SDUnknownO;6.1:ActivRnR;5.1:UseAnimals;4.1:RoadRail,4,level2,NA,expert,Qualitative ,NA,species,class,animalia,na,mammal
25813,Trew_etal,2019,Observational,Marine,National,km2,16,north atlantic,Equatorial Guinea,database,Quantitative,3.1:OilGas;4.3:ShipLane;9.4:PollGarbSW;9.3:PollAgrFor;9.2:PollIndMil;5.4:UseAquatic,6,cumulative,Various,literature;modelled;rs;survey,Quantitative,NA,phylum,phylum,animalia,na,mammal;reptile
25820,Trochine_etal,2018,Observational,Freshwater,Continental,polygon,na,europe,na,database,Quantitative,8.1:SDAlienInv,1,level2,ArgillierEtAl2013;BollEtAl2016;MehnerEtAl2017,database,quantitative,NA,phylum,phylum,animalia,na,fish
25821,Troia and Mcmanamay,2020,Observational,Freshwater,Sub-national,polygon,NA,north america,United States,pcm,Qualitative,1.1:DevResid;1.4:DevUnspec;9.7:PollUnspec;3.2:MinQuar;7.2:WaterSystem;2.1:AgNTC,6,cumulative,NFHAP_Cumulative disturbance index,literature,Quantitative,NA,phylum,phylum,animalia,na,fish
25824,Troy,2013,Observational,Terrestrial,Local,NA,NA,north america,United States,modelled,Quantitative,9.6:PollEnergy,1,level2,NA,modelled;survey,Quantitative,NA,class,class,animalia,na,bird
25826,Trull_etal,2017,Observational,Terrestrial,Global,polygon,NA,na,na,database,Qualitative,11.1:CC_Habitat;11.2:CC_Drought;11.3:CC_Temp;11.4:CC_WetWeather;11.5:CC_other,5,level1,IUCNredlist,database,Quantitative,NA,class,phylum,animalia,na,bird;amphibia
25830,Tucker_etal,2018,Observational,Terrestrial,Global,km2,1,na,na,pcm,Quantitative,1.1:DevResid;1.2:DevComInd;1.3:DevRnR;2.1:AgNTC;2.3:AgLivestock;4.1:RoadRail;9.6:PollEnergy,7,cumulative,HFI_Venter2016,database;rs,Qualitative ,MoveBank,class,class,animalia,na,mammal
25832,Tulloch_etal,2020,Observational,Marine,National,degrees,0.5,south pacific;indian ocean,Australia,database,Quantitative,5.4:UseAquatic,1,level2,Various,database,Quantitative,Various,class,class,animalia,na,mammal
25833,Tulloch_etal,2020,Observational,Marine,Global,polygon,km2,na,na,literature,Quantitative,11.1:CC_Habitat;3.1:OilGas;4.3:ShipLane;5.4:UseAquatic;8.1:SDAlienInv;9.5:PollAir;9.6:PollEnergy;9.7:PollUnspec,8,cumulative,Halpern2015;Halpern2019,literature,quantitative,Halpern2015;Halpern2019,domain,domain,animalia;plantae,ecosystem,ecosystem
25837,Tursi_etal,2018,Observational,Marine,Local,polygon,na,mediterranean,Italy,survey,Qualitative,9.4:PollGarbSW,1,level2,na,literature;survey,qualitative,NA,kingdom,kingdom,animalia,na,invertebrates
25838,Twumasi,2006,Observational,Freshwater;Marine,Sub-national,m,30,africa,Nigeria,rs,Qualitative,2.1:AgNTC;1.1:DevResid,2,level2,NA,rs,Qualitative ,NA,kingdom,kingdom,plantae,forest;mangrove,na
25846,Underwood_etal,2011,Observational,Terrestrial,Sub-national,m,m,north america,United States,database;expert;modelled,Quantitative,1.1:DevResid;11.2:CC_Drought;11.3:CC_Temp;3.2:MinQuar;4.1:RoadRail;4.2:UtilityLine;6.1:ActivRnR;7.2:WaterSystem;8.1:SDAlienInv;9.1:PollDWW;9.2:PollIndMil;9.3:PollAgrFor;9.4:PollGarbSW;9.6:PollEnergy,14,cumulative,Myers2000,expert;literature,qualitative,NA,kingdom,kingdom,animalia,na,bird;fish;invertebrates;mammal;invertebrates;reptile
W26577,Uryu_etal,2008,Observational,Terrestrial,Sub-national,m,1000,asia,Indonesia,rs,Qualitative,2.2:AgWood;2.1:AgNTC;5.3:UseWood;2.3:AgLivestock;2.4:Aqua;1.1:DevResid;7.1:FireSystem;1.2:DevComInd;3.2:MinQuar;3.1:OilGas,10,level2,NA,database;rs,Quantitative,NA,family,domain,animalia;plantae,habitat;forest;mangrove,mammal
25850,Vacchiano_etal,2018,Observational,Terrestrial,Local,km2,1,europe,Italy,database,Qualitative,7.1:FireSystem,1,level2,GovernmentData,database,Qualitative ,GovernmentData,kingdom,kingdom,plantae,forest,na
25856,Valliere,2016,Observational,Terrestrial,Local,km2,1,north america,United States,survey,Quantitative,9.5:PollAir,1,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
25857,Valliere_etal,2020,Observational,Terrestrial,Local,polygon,km2,north america,United States,database;rs;survey,Quantitative,9.5:PollAir,1,level2,Community Multiscale Air Quality,protected_area,qualitative,NA,other,other,other,na,na
25865,Van Den_etal,2018,Observational,Terrestrial,Local,polygon,na,south america,Suriname,expert;survey,Qualitative,1.1:DevResid;1.3:DevRnR;2.2:AgWood;2.3:AgLivestock;2.5:AgUncpec;4.1:RoadRail;5.1:UseAnimals;5.2:UsePlant;5.3:UseWood;5.4:UseAquatic;6.1:ActivRnR,11,level2,na,survey,qualitative,NA,species,domain,animalia;plantae,forest;plant;liliopsida,bird;mammal;reptile
25866,Van Der_etal,2018,Observational,Marine,Multi-national,NA,NA,north atlantic,United Kingdom;Germany;Netherlands;Belgium;Denmark,literature;rs,Quantitative,5.4:UseAquatic,1,level2,NA,pchba,Qualitative ,Natura2000,other,other,other,na,na
25858,Van_etal,2015,Observational,Terrestrial,Multi-national,polygon,arc-minutes,africa,Benin;Ghana;Senegal;Mali;Guinea-Bissau;Guinea;Sierra Leone;Liberia;Ivory Coast;Ghana;Togo;Burkina Faso;Niger;Nigeria;Cameroon;Chad;Central African Republic;Sudan;Zaire;Congo;Gabon;Equatorial Guinea,expert,Qualitative,5.2:UsePlant,1,level2,na,modelled,qualitative,NA,species,order,plantae,magnoliopsida,na
25862,Van_etal,2015,Observational,Terrestrial,Multi-national,m,900,africa,"Kenya;Malawi;Rwanda;Tanzania, United Republic of;Uganda;Zambia",database,Quantitative,1.1:DevResid;2.1:AgNTC;4.1:RoadRail,3,cumulative,beta-hybrid;sage.wise;gis-lab.info,database;protected_area,Qualitative ,VanBreugal2012,kingdom,kingdom,plantae,vegetation,na
25870,Van_etal,2017,Experimental,Terrestrial,Local,polygon,NA,north america,United States,survey,Qualitative,4.5.UnspecLine,1,level2,NA,survey,Qualitative ,NA,species,species,animalia,na,bird
25874,Van_etal,2018,Observational,Terrestrial,Continental,polygon,NA,south america,na,database,Qualitative,2.1:AgNTC;2.3:AgLivestock;1.4:DevUnspec;3.1:OilGas;7.1:FireSystem;11.1:CC_Habitat,6,cumulative,Jarvis_2010,database,Qualitative ,NA,species,phylum,plantae,magnoliopsida;tracheophyta,na
25875,Vanderlaan_etal,2009,Observational,Marine,Sub-national,degrees,5,north atlantic,United States,database;modelled,Quantitative,4.3:ShipLane,1,level2,ICOADS,rs;survey,Quantitative,NA,species,species,animalia,na,mammal
25877,Vanderpost,2007,Observational,Terrestrial,Local,NA,NA,africa,Botswana,database;modelled,Quantitative,1.1:DevResid;1.4:DevUnspec;2.3:AgLivestock;2.1:AgNTC;4.1:RoadRail,5,cumulative,Various,protected_area,Qualitative ,NA,other,other,other,na,na
25878,Vangansbeke_etal,2017,Observational,Terrestrial,Local,polygon,NA,europe,Belgium,survey,Quantitative,6.1:ActivRnR;2.2:AgWood,2,level2,NA,survey,Qualitative ,NA,species,kingdom,animalia,na,bird;reptile;invertebrates
25879,Vanthomme_etal,2017,Observational,Terrestrial,Local,m,25,africa,Gabon,modelled;survey,Quantitative,3.1:OilGas;5.1:UseAnimals,2,level2,na,survey,qualitative,NA,class,class,animalia,na,mammal
25880,Vardarman_etal,2018,Observational,Terrestrial,Local,polygon,NA,europe,Czech Republic,survey,Qualitative,8.1:SDAlienInv,1,level2,NA,pchba,Qualitative ,Natura2000,other,other,other,na,na
25884,Vasapollo_etal,2019,Observational,Marine,Sub-national,polygon,na,mediterranean,Italy,survey,Qualitative,5.4:UseAquatic,1,level2,na,survey,qualitative,NA,phylum,phylum,animalia,na,Fish;Fish
25888,Vasilakis_etal,2016,Observational,Terrestrial,Multi-national,polygon,NA,europe,Bulgaria;Greece,database;modelled,Quantitative,3.3:Renew,1,level2,GovernmentData,database,Qualitative ,NA,species,species,animalia,na,bird
25889,Vasilakis_etal,2017,Observational,Terrestrial,Multi-national,polygon,NA,europe,Bulgaria;Greece,database;modelled,Quantitative,3.3:Renew,1,level2,GovernmentData,database,Qualitative ,NA,species,species,animalia,na,bird
25891,Vasyliuk_etal,2015,Observational,Terrestrial,National,polygon,NA,europe,Ukraine,rs,Qualitative,6.2:WarConflict,1,level2,NA,database,Qualitative ,RedDataBook_Ukrainq,species,family,animalia,na,reptile
25892,Veach_etal,2017,Observational,Terrestrial,Global,degrees,1,na,na,database,Quantitative,2.1:AgNTC;1.1:DevResid;1.2:DevComInd,3,level1,Various,database;pchba,Qualitative ,IUCNRedList,phylum,phylum,animalia,na,mammal;amphibia;bird
25894,Velado-Alonso_etal,2020,Observational,Terrestrial,National,km2,100,europe,Spain,database;literature,Quantitative,2.3:AgLivestock,1,level2,FAO;MAPA_2019,literature,Quantitative,NA,class,phylum,animalia,na,amphibia;bird;mammal;reptile
25896,Velho_etal,2012,S_Review,Terrestrial,National,polygon,na,asia,India,literature,Quantitative,5.1:UseAnimals,1,level2,na,literature,quantitative,NA,phylum,phylum,animalia,na,chordata
25901,Vendramin_etal,2013,Observational,Marine,Sub-national,polygon,NA,mediterranean,Italy,survey,Qualitative,8.5:ViralPrion;2.4:Aqua,2,level2,NA,survey,Qualitative ,NA,family,order,animalia,na,Fish
25903,Venegas-Li_etal,2019,Observational,Marine,Global,degrees,0.5,na,na,database,Quantitative,3.1:OilGas,1,level2,AquaMaps,database,Quantitative,Aquamaps,domain,domain,animalia;plantae,mangrove;liliopsida,fish;mammal;invertebrates
25904,Venkataraman_etal,2002,Observational,Terrestrial,Sub-national,polygon,NA,asia,India,modelled,Qualitative,1.4:DevUnspec;2.5:AgUncpec,2,cumulative,NA,modelled,Qualitative ,NA,species,species,animalia,na,mammal
25908,Vergara-Tabares_etal,2020,Observational,Terrestrial,Continental,degrees,0.5,africa;asia;australasia;south america,na,database,Qualitative,1.1:DevResid;2.5:AgUncpec;5.3:UseWood,2,level2,HarmonizedGlobalLand-Use_Chinietal2014,database,Qualitative ,BirdLife,order,order,animalia,na,bird
25911,Verones_etal,2017,Observational,Terrestrial,Global,km2,12100,na,na,literature;modelled,Quantitative,2.1:AgNTC,1,level2,NA,database,Qualitative ,IUCNredlist;Birdlife,kingdom,domain,animalia;plantae,tracheophyta,bird;mammal;reptile;amphibia
25912,Versluijs_etal,2020,Experimental,Terrestrial,Sub-national,polygon,NA,europe,Sweden,survey,Qualitative,2.2:AgWood,1,level2,NA,survey,Qualitative ,NA,class,class,animalia,na,bird
25913,Verutes_etal,2020,Observational,Marine,Multi-national,polygon,NA,south china sea,Malaysia;Thailand,expert;modelled,Qualitative,5.4:UseAquatic,1,level2,NA,database;expert,Quantitative,NaturalEarth;GADM;GPSNauticalCharts,species,order,animalia,na,mammal
25925,Vimal_etal,2012,Observational,Terrestrial,Sub-national,m,100,europe,France,database,Quantitative,2.5:AgUncpec;1.1:DevResid;4.1:RoadRail,3,level2,Institut Geographique National,modelled,Quantitative,NA,domain,domain,animalia;plantae,tracheophyta,chordata
25926,Vinitpornsawar,2013,Observational,Terrestrial,Local,km2,1,asia,Thailand,survey,Quantitative,5.1:UseAnimals;5.3:UseWood;5.4:UseAquatic;6.1:ActivRnR,4,cumulative,NA,survey,Qualitative ,NA,species,family,animalia,na,mammal
25930,Visintin_etal,2018,Observational,Terrestrial,Sub-national,km2,1,australasia,Australia,database,Qualitative,4.1:RoadRail,1,level2,RegionalVictoriaRailwayOperator,database,Qualitative ,RegionalVictoriaRailwayOperator,species,species,animalia,na,mammal
25933,Vogel,2007,Experimental,Freshwater,Sub-national,polygon,NA,north america,United States,rs;survey,Qualitative,8.1:SDAlienInv;1.4:DevUnspec;2.5:AgUncpec,3,level2,NA,database;survey,Qualitative ,NA,species,species,animalia,na,amphibia
25934,Vojar_etal,2017,Observational,Freshwater;Terrestrial,Multi-national,polygon,NA,europe,Montenegro;Albania;Greece;Slovenia;Croatia;Romania;Macedonia,literature,Qualitative,8.1:SDAlienInv,1,level2,NA,literature,Qualitative ,NA,class,class,animalia,na,amphibia
25936,Vörösmarty_etal,2010,Observational,Freshwater,Global,degrees,0.5,na,na,database;modelled,Quantitative,2.1:AgNTC;2.3:AgLivestock;1.4:DevUnspec;9.3:PollAgrFor;9.2:PollIndMil;9.6:PollEnergy;9.5:PollAir;9.7:PollUnspec;7.2:WaterSystem;8.1:SDAlienInv;2.4:Aqua;5.4:UseAquatic,12,cumulative,Various,modelled,Qualitative ,NA,domain,domain,animalia;plantae,habitat,ecosystem
25942,Wakeel_etal,2005,Observational,Terrestrial,Local,polygon,NA,asia,India,rs,Qualitative,1.4:DevUnspec;2.5:AgUncpec,2,cumulative,NA,protected_area,Qualitative ,NA,other,other,other,na,na
25944,Walentowitz_etal,2019,Observational,Terrestrial,Local,m,500,europe,Spain (Canary Islands),database;survey,Quantitative,8.1:SDAlienInv,1,level2,NationaklParkAuthority;GBIF;Atlantis,pchba,qualitative,Natura2000;SCI,other,other,other,na,na
25948,Walker_etal,2020,Observational,Terrestrial,Local,polygon,NA,north america,United States,rs,Qualitative,3.1:OilGas,1,level2,NA,literature,Qualitative ,NA,species,species,animalia,na,bird
25952,Wallace_etal,2011,Observational,Marine,Global,polygon,NA,na,na,expert;modelled,Qualitative,5.4:UseAquatic;1.4:DevUnspec;9.7:PollUnspec;11.1:CC_Habitat,4,cumulative,NA,database,Qualitative ,SWOT,species,order,animalia,na,reptile
25953,Wallace_etal,2013,Observational,Marine,Global,polygon,NA,na,na,database;literature,Quantitative,5.4:UseAquatic,1,level2,NA,database;literature,Qualitative ,NA,species,order,animalia,na,reptile
25957,Walston and Hartmann,2018,Observational,Terrestrial,Sub-national,m,90,north america,United States,modelled,Quantitative,4.1:RoadRail;1.1:DevResid;1.2:DevComInd;4.2:UtilityLine;3.2:MinQuar;2.1:AgNTC;2.3:AgLivestock;2.2:AgWood;7.1:FireSystem;8.1:SDAlienInv,10,cumulative,NA,database;modelled,Quantitative,SWReGAP,domain,domain,animalia;plantae,vegetation,chordata
25959,Waltham and Sheaves,2015,Observational,Marine,Sub-national,polygon,NA,south pacific,Australia,rs,Qualitative,1.2:DevComInd,1,level2,NA,pchba,Qualitative ,GBR_WorldHeritageArea,other,other,other,na,na
