ArticleID,Threat,Threat1,Threat_metric,Threat_data,Quantity_threats,threat_precision,threat_database,Threat_decoded,Threat1_decoded
25313,8.1:SDAlienInv,8,rs,Qualitative,2,level2,,Invasive Non-Native/Alien Species,Invasive & Problematic Species
25315,4.3:ShipLane,4,rs,Qualitative,1,level2,AIS,Shipping Lanes,Transportation & Service Corridors
25317,11.1:CC_Habitat,11,survey,Qualitative,1,level2,,Habitat Shifting & Alteration,Climate Change & Severe Weather
25317,11.1:CC_Habitat,11,survey,Qualitative,1,level2,,Habitat Shifting & Alteration,Climate Change & Severe Weather
25324,2.2:AgWood,2,rs,Qualitative,3,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
25324,2.1:AgNTC,2,rs,Qualitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25324,1.3:DevRnR,1,rs,Qualitative,3,level2,,Tourism & Recreation Areas,Residential & Commercial Development
25324,2.2:AgWood,2,rs,Qualitative,3,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
25324,2.1:AgNTC,2,rs,Qualitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25324,1.3:DevRnR,1,rs,Qualitative,3,level2,,Tourism & Recreation Areas,Residential & Commercial Development
25327,6.1:ActivRnR,6,survey,Quantitative,1,level2,,Recreational Activities,Human Intrusions & Disturbance
25327,6.1:ActivRnR,6,survey,Quantitative,1,level2,,Recreational Activities,Human Intrusions & Disturbance
25336,5.4:UseAquatic,5,expert,Qualitative,2,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
25336,1.2:DevComInd,1,expert,Qualitative,2,level2,,Commercial & Industrial Areas,Residential & Commercial Development
25337,8.4:SDUnknownO,8,survey,Qualitative,1,level2,,Problematic Species/Disease (Unknown Origin),Invasive & Problematic Species
25350,8.1:SDAlienInv,8,survey,Qualitative,1,level2,,Invasive Non-Native/Alien Species,Invasive & Problematic Species
25349,2.5:AgUnspec,2,survey,Qualitative,3,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
25352,8.1:SDAlienInv,8,modelled,Qualitative,1,level2,,Invasive Non-Native/Alien Species,Invasive & Problematic Species
25349,1.4:DevUnspec,1,survey,Qualitative,3,level1,,Development (Unspecified),Residential & Commercial Development
25349,2.2:AgWood,2,survey,Qualitative,3,level1,,Wood & Pulp Plantations,Agriculture & Aquaculture
25352,8.1:SDAlienInv,8,survey,Qualitative,1,level2,,Invasive Non-Native/Alien Species,Invasive & Problematic Species
25349,2.5:AgUnspec,2,survey,Qualitative,3,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
25349,1.4:DevUnspec,1,survey,Qualitative,3,level1,,Development (Unspecified),Residential & Commercial Development
25349,2.2:AgWood,2,survey,Qualitative,3,level1,,Wood & Pulp Plantations,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,literature,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,rs,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,rs,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,rs,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,database,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,database,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
25355,2.4:Aqua,2,database,Quantitative,3,level2,,Marine & Freshwater Aquaculture,Agriculture & Aquaculture
25355,1.1:DevResid,1,literature,Quantitative,3,level2,,Housing & Urban Areas,Residential & Commercial Development
25355,2.1:AgNTC,2,literature,Quantitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
